blue,trial,green,red,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,colorChosen,prop_red,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
0.0,1,0.674393141642,1.0,0,0,0,0,"[1, 0.059201453280518734, 0]",0.0592014532805,space,1.18756780244,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
0.0,2,0.754393141642,1.0,0,1,1,1,"[1, 0.9037980551826127, 0]",0.903798055183,space,1.03747555555,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
0.0,3,0.644393141642,1.0,0,2,2,2,"[1, 0.9338098275931954, 0]",0.933809827593,space,1.40415644448,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
0.0,4,0.564393141642,1.0,0,3,3,3,"[1, 0.6852152353047746, 0]",0.685215235305,space,1.48744849383,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
0.0,5,0.634393141642,1.0,0,4,4,4,"[1, 0.9576568335727809, 0]",0.957656833573,space,0.937656493799,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
0.674393141642,121,1.0,0.0,0,5,5,5,"[0, 1, 0.24786802576390654]",1,space,0.655835654296,2017_Jun_19_1203,60.0351494848,OneStepFurther1,001,c,
